85 1	0.016589
86 1	0.016047
87 1	0.016294
88 1	0.017070
89 1	0.016739
90 1	0.016721
91 1	0.015801
92 1	0.014105
93 1	0.012999
94 1	0.011099
95 1	0.010708
96 1	0.010690
97 1	0.009614
98 1	0.008971
99 1	0.008959
100 1	0.008381
101 1	0.007498
102 1	0.007419
103 1	0.007173
104 1	0.006884
105 1	0.006475
106 1	0.006487
107 1	0.005652
108 1	0.004744
109 1	0.004443
110 1	0.004395
111 1	0.004101
112 1	0.004221
113 1	0.004155
114 1	0.004173
115 1	0.003914
116 1	0.003920
117 1	0.003535
118 1	0.003397
119 1	0.003914
120 1	0.003638
121 1	0.003433
122 1	0.003529
123 1	0.003523
124 1	0.003331
125 1	0.002910
126 1	0.003157
127 1	0.002910
128 1	0.002772
129 1	0.002658
130 1	0.002585
131 1	0.002658
132 1	0.002706
133 1	0.002501
134 1	0.002393
135 1	0.002561
136 1	0.002477
137 1	0.002489
138 1	0.002874
139 1	0.002507
140 1	0.002585
141 1	0.002796
142 1	0.003000
143 1	0.003036
144 1	0.003048
145 1	0.002724
146 1	0.002844
147 1	0.002952
148 1	0.002946
149 1	0.002814
150 1	0.002790
151 1	0.002682
152 1	0.002555
153 1	0.002700
154 1	0.002664
155 1	0.002507
156 1	0.002507
157 1	0.002375
158 1	0.002285
159 1	0.002062
160 1	0.002158
161 1	0.002146
162 1	0.002008
163 1	0.002128
164 1	0.002038
165 1	0.001924
166 1	0.002074
167 1	0.002116
168 1	0.002381
169 1	0.001990
170 1	0.002086
171 1	0.001894
172 1	0.001990
173 1	0.001942
174 1	0.001864
175 1	0.001912
176 1	0.001665
177 1	0.001792
178 1	0.001702
179 1	0.001750
180 1	0.002038
181 1	0.001894
182 1	0.002026
183 1	0.001828
184 1	0.001816
185 1	0.001750
186 1	0.001816
187 1	0.001750
188 1	0.001599
189 1	0.001599
190 1	0.001431
191 1	0.001527
192 1	0.001617
193 1	0.001563
194 1	0.001473
195 1	0.001605
196 1	0.001714
197 1	0.001563
198 1	0.001617
199 1	0.001671
200 1	0.001419
201 1	0.001539
202 1	0.001317
203 1	0.001431
204 1	0.001653
205 1	0.001677
206 1	0.001599
207 1	0.001605
208 1	0.001677
209 1	0.001659
210 1	0.001407
211 1	0.001479
212 1	0.001395
213 1	0.001732
214 1	0.001563
215 1	0.001708
216 1	0.001581
217 1	0.001527
218 1	0.001816
219 1	0.001557
220 1	0.001371
221 1	0.001641
222 1	0.001323
223 1	0.001383
224 1	0.001593
225 1	0.001762
226 1	0.001485
227 1	0.001864
228 1	0.001840
229 1	0.001894
230 1	0.001876
231 1	0.001990
232 1	0.001888
233 1	0.001966
234 1	0.001930
235 1	0.001617
236 1	0.001635
237 1	0.001738
238 1	0.001545
239 1	0.001329
240 1	0.001269
241 1	0.001190
242 1	0.000950
243 1	0.000860
244 1	0.000788
245 1	0.000842
246 1	0.000565
247 1	0.000559
248 1	0.000463
249 1	0.000385
250 1	0.000397
251 1	0.000301
252 1	0.000216
253 1	0.000150
254 1	0.000186
255 1	0.000162
0 2	0.000036
1 2	0.000024
2 2	0.000018
3 2	0.000012
4 2	0.000018
5 2	0.000018
6 2	0.000048
7 2	0.000024
8 2	0.000036
9 2	0.000108
10 2	0.000150
11 2	0.000180
12 2	0.000180
13 2	0.000247
14 2	0.000247
15 2	0.000228
16 2	0.000204
17 2	0.000192
18 2	0.000247
19 2	0.000241
20 2	0.000156
21 2	0.000210
22 2	0.000210
23 2	0.000295
24 2	0.000253
25 2	0.000319
26 2	0.000222
27 2	0.000307
28 2	0.000222
29 2	0.000271
30 2	0.000331
31 2	0.000247
32 2	0.000186
33 2	0.000283
34 2	0.000319
35 2	0.000241
36 2	0.000361
37 2	0.000265
38 2	0.000108
39 2	0.000156
40 2	0.000186
41 2	0.000210
42 2	0.000174
43 2	0.000210
44 2	0.000186
45 2	0.000162
46 2	0.000132
47 2	0.000162
48 2	0.000180
49 2	0.000174
50 2	0.000222
51 2	0.000180
52 2	0.000210
53 2	0.000247
54 2	0.000192
55 2	0.000198
56 2	0.000168
57 2	0.000150
58 2	0.000156
59 2	0.000198
60 2	0.000156
61 2	0.000186
62 2	0.000265
63 2	0.000253
64 2	0.000241
65 2	0.000228
66 2	0.000180
67 2	0.000253
68 2	0.000204
69 2	0.000180
70 2	0.000216
71 2	0.000216
72 2	0.000277
73 2	0.000307
74 2	0.000204
75 2	0.000271
76 2	0.000379
77 2	0.000319
78 2	0.000385
79 2	0.000385
80 2	0.000613
81 2	0.000625
82 2	0.000697
83 2	0.001010
84 2	0.001160
85 2	0.001203
86 2	0.001473
87 2	0.001629
88 2	0.001515
89 2	0.001858
90 2	0.002056
91 2	0.001918
92 2	0.002020
93 2	0.001924
94 2	0.001840
95 2	0.001990
96 2	0.002044
97 2	0.002195
98 2	0.002146
99 2	0.002050
100 2	0.002062
101 2	0.001882
102 2	0.002128
103 2	0.002098
104 2	0.002026
105 2	0.002068
106 2	0.002146
107 2	0.002387
108 2	0.002429
109 2	0.002447
110 2	0.002537
111 2	0.002922
112 2	0.002994
113 2	0.002880
114 2	0.003355
115 2	0.003403
116 2	0.003980
117 2	0.004251
118 2	0.005014
119 2	0.005087
120 2	0.005177
121 2	0.005513
122 2	0.005748
123 2	0.006133
124 2	0.005910
125 2	0.006235
126 2	0.006379
127 2	0.006181
128 2	0.006560
129 2	0.007221
130 2	0.007564
131 2	0.008063
132 2	0.008069
133 2	0.008580
134 2	0.009049
135 2	0.009440
136 2	0.010077
137 2	0.010985
138 2	0.011754
139 2	0.011676
140 2	0.012933
141 2	0.013558
142 2	0.014117
143 2	0.015127
144 2	0.015969
145 2	0.016961
146 2	0.017761
147 2	0.019306
148 2	0.020016
149 2	0.019330
150 2	0.019685
151 2	0.020244
152 2	0.020100
153 2	0.020839
154 2	0.021603
155 2	0.022649
156 2	0.021320
157 2	0.020875
158 2	0.019793
159 2	0.018717
160 2	0.016847
161 2	0.016306
162 2	0.014863
163 2	0.013943
164 2	0.013630
165 2	0.014719
166 2	0.014454
167 2	0.014033
168 2	0.013137
169 2	0.012783
170 2	0.012266
171 2	0.011448
172 2	0.010426
173 2	0.009127
174 2	0.008622
175 2	0.007437
176 2	0.006752
177 2	0.006524
178 2	0.006043
179 2	0.005267
180 2	0.004738
181 2	0.004101
182 2	0.003577
183 2	0.003583
184 2	0.003812
185 2	0.003698
186 2	0.003511
187 2	0.003427
188 2	0.002976
189 2	0.003042
190 2	0.002321
191 2	0.002032
192 2	0.002086
193 2	0.001900
194 2	0.001792
195 2	0.001936
196 2	0.002074
197 2	0.002008
198 2	0.001924
199 2	0.001984
200 2	0.001864
201 2	0.001864
202 2	0.001557
203 2	0.001557
204 2	0.001684
205 2	0.001822
206 2	0.001569
207 2	0.001515
208 2	0.001635
209 2	0.001515
210 2	0.001581
211 2	0.001497
212 2	0.001491
213 2	0.001551
214 2	0.001515
215 2	0.001431
216 2	0.001647
217 2	0.001485
218 2	0.001629
219 2	0.001335
220 2	0.001299
221 2	0.001263
222 2	0.001281
223 2	0.001467
224 2	0.001491
225 2	0.001203
226 2	0.001443
227 2	0.001641
228 2	0.001665
229 2	0.001587
230 2	0.001635
231 2	0.001623
232 2	0.001924
233 2	0.001762
234 2	0.001756
235 2	0.001828
236 2	0.001870
237 2	0.001936
238 2	0.001876
239 2	0.002014
240 2	0.001906
241 2	0.001984
242 2	0.001852
243 2	0.001972
244 2	0.001846
245 2	0.001623
246 2	0.001317
247 2	0.001245
248 2	0.000950
249 2	0.000607
250 2	0.000415
251 2	0.000403
252 2	0.000331
253 2	0.000222
254 2	0.000150
255 2	0.000204
