124 0	0.015428
125 0	0.000000
126 0	0.000000
127 0	0.000000
128 0	0.016047
129 0	0.000000
130 0	0.000000
131 0	0.000000
132 0	0.015278
133 0	0.000000
134 0	0.000000
135 0	0.014821
136 0	0.000000
137 0	0.000000
138 0	0.000000
139 0	0.012897
140 0	0.000000
141 0	0.000000
142 0	0.011893
143 0	0.000000
144 0	0.000000
145 0	0.011267
146 0	0.000000
147 0	0.010107
148 0	0.000000
149 0	0.008929
150 0	0.000000
151 0	0.007937
152 0	0.000000
153 0	0.007185
154 0	0.000000
155 0	0.006025
156 0	0.005706
157 0	0.000000
158 0	0.004894
159 0	0.004624
160 0	0.004419
161 0	0.004624
162 0	0.004455
163 0	0.004275
164 0	0.004389
165 0	0.004317
166 0	0.000000
167 0	0.004263
168 0	0.003944
169 0	0.007341
170 0	0.003445
171 0	0.003072
172 0	0.003048
173 0	0.006037
174 0	0.002778
175 0	0.003048
176 0	0.005784
177 0	0.002676
178 0	0.005495
179 0	0.002429
180 0	0.005297
181 0	0.002706
182 0	0.004948
183 0	0.002694
184 0	0.005471
185 0	0.002531
186 0	0.005255
187 0	0.002808
188 0	0.005008
189 0	0.002682
190 0	0.005285
191 0	0.002627
192 0	0.005111
193 0	0.002465
194 0	0.004551
195 0	0.004642
196 0	0.002381
197 0	0.004365
198 0	0.003842
199 0	0.003830
200 0	0.003914
201 0	0.003974
202 0	0.003938
203 0	0.004143
204 0	0.004070
205 0	0.004046
206 0	0.004630
207 0	0.002152
208 0	0.004419
209 0	0.004744
210 0	0.002441
211 0	0.004588
212 0	0.004437
213 0	0.004449
214 0	0.002195
215 0	0.004582
216 0	0.004317
217 0	0.003950
218 0	0.003830
219 0	0.003794
220 0	0.003710
221 0	0.005249
222 0	0.003944
223 0	0.003950
224 0	0.003998
225 0	0.003716
226 0	0.003830
227 0	0.003601
228 0	0.003698
229 0	0.003812
230 0	0.003956
231 0	0.003932
232 0	0.003878
233 0	0.003734
234 0	0.003836
235 0	0.003517
236 0	0.005610
237 0	0.003734
238 0	0.003734
239 0	0.003638
240 0	0.003668
241 0	0.004028
242 0	0.003836
243 0	0.003854
244 0	0.003595
245 0	0.005177
246 0	0.003668
247 0	0.003127
248 0	0.004239
249 0	0.004089
250 0	0.003571
251 0	0.004311
252 0	0.004016
253 0	0.004305
254 0	0.003644
255 0	0.000391
0 1	0.003782
1 1	0.003686
2 1	0.004203
3 1	0.003734
4 1	0.003776
5 1	0.003379
6 1	0.003133
7 1	0.004070
8 1	0.002664
9 1	0.006524
10 1	0.003962
11 1	0.000000
12 1	0.004750
13 1	0.005772
14 1	0.000000
15 1	0.006361
16 1	0.000000
17 1	0.007570
18 1	0.000000
19 1	0.007756
20 1	0.000000
21 1	0.008676
22 1	0.000000
23 1	0.009091
24 1	0.000000
25 1	0.000000
26 1	0.009776
27 1	0.000000
28 1	0.010961
29 1	0.000000
30 1	0.000000
31 1	0.000000
32 1	0.011995
33 1	0.000000
34 1	0.000000
35 1	0.012969
36 1	0.000000
37 1	0.000000
38 1	0.013919
39 1	0.000000
40 1	0.000000
41 1	0.000000
42 1	0.014532
43 1	0.000000
44 1	0.000000
45 1	0.000000
46 1	0.015290
47 1	0.000000
48 1	0.000000
49 1	0.000000
50 1	0.015771
51 1	0.000000
52 1	0.000000
53 1	0.000000
54 1	0.016937
55 1	0.000000
56 1	0.000000
57 1	0.000000
58 1	0.000000
59 1	0.018428
60 1	0.000000
61 1	0.000000
62 1	0.000000
63 1	0.000000
64 1	0.019487
65 1	0.000000
66 1	0.000000
67 1	0.000000
68 1	0.000000
69 1	0.019114
70 1	0.000000
71 1	0.000000
72 1	0.000000
73 1	0.017869
74 1	0.000000
75 1	0.000000
76 1	0.000000
77 1	0.000000
78 1	0.018224
79 1	0.000000
80 1	0.000000
81 1	0.000000
82 1	0.000000
83 1	0.017364
84 1	0.000000
85 1	0.000000
86 1	0.000000
87 1	0.018374
88 1	0.000000
89 1	0.000000
90 1	0.000000
91 1	0.000000
92 1	0.018981
93 1	0.000000
94 1	0.000000
95 1	0.000000
96 1	0.000000
97 1	0.018068
98 1	0.000000
99 1	0.000000
100 1	0.000000
101 1	0.018025
102 1	0.000000
103 1	0.000000
104 1	0.000000
105 1	0.000000
106 1	0.017178
107 1	0.000000
108 1	0.000000
109 1	0.000000
110 1	0.017322
111 1	0.000000
112 1	0.000000
113 1	0.000000
114 1	0.016589
115 1	0.000000
116 1	0.000000
117 1	0.000000
118 1	0.016047
119 1	0.000000
120 1	0.000000
121 1	0.000000
122 1	0.000000
123 1	0.016294
124 1	0.000000
125 1	0.000000
126 1	0.000000
127 1	0.017070
128 1	0.000000
129 1	0.000000
130 1	0.000000
131 1	0.016739
132 1	0.000000
133 1	0.000000
134 1	0.000000
135 1	0.016721
136 1	0.000000
137 1	0.000000
138 1	0.000000
139 1	0.015801
140 1	0.000000
141 1	0.000000
142 1	0.000000
143 1	0.014105
144 1	0.000000
145 1	0.000000
146 1	0.012999
147 1	0.000000
148 1	0.000000
149 1	0.011099
150 1	0.000000
151 1	0.000000
152 1	0.010708
153 1	0.000000
154 1	0.000000
155 1	0.010690
156 1	0.000000
157 1	0.009614
158 1	0.000000
159 1	0.008971
160 1	0.000000
161 1	0.000000
162 1	0.008959
163 1	0.000000
164 1	0.008381
165 1	0.000000
166 1	0.007498
167 1	0.000000
168 1	0.007419
169 1	0.007173
170 1	0.000000
171 1	0.006884
172 1	0.000000
173 1	0.006475
174 1	0.006487
175 1	0.000000
176 1	0.005652
177 1	0.004744
178 1	0.004443
179 1	0.004395
180 1	0.004101
181 1	0.000000
182 1	0.004221
183 1	0.004155
184 1	0.004173
185 1	0.003914
186 1	0.003920
187 1	0.006932
188 1	0.003914
189 1	0.003638
190 1	0.003433
191 1	0.003529
192 1	0.003523
193 1	0.003331
194 1	0.006067
195 1	0.002910
196 1	0.002772
197 1	0.005243
198 1	0.002658
199 1	0.005207
200 1	0.004954
201 1	0.002477
202 1	0.005363
203 1	0.002507
204 1	0.005381
205 1	0.003000
206 1	0.003036
207 1	0.005772
208 1	0.002844
209 1	0.002952
210 1	0.005760
211 1	0.002790
212 1	0.005237
213 1	0.002700
214 1	0.005171
215 1	0.002507
216 1	0.004660
217 1	0.004221
218 1	0.004155
219 1	0.004167
220 1	0.001924
221 1	0.004191
222 1	0.004371
223 1	0.003980
224 1	0.003932
225 1	0.003776
226 1	0.005159
227 1	0.003788
228 1	0.003920
229 1	0.003644
230 1	0.003565
231 1	0.003349
232 1	0.004557
233 1	0.004654
234 1	0.003319
235 1	0.003181
236 1	0.004630
237 1	0.004401
238 1	0.003277
239 1	0.003283
240 1	0.004545
241 1	0.004690
242 1	0.003289
243 1	0.003343
244 1	0.004570
245 1	0.004299
246 1	0.003247
247 1	0.003704
248 1	0.003770
249 1	0.003878
250 1	0.003896
251 1	0.004990
252 1	0.004143
253 1	0.003788
254 1	0.004064
255 1	0.000162
0 2	0.003902
1 2	0.003914
2 2	0.003914
3 2	0.003728
4 2	0.003716
5 2	0.003836
6 2	0.003145
7 2	0.003914
8 2	0.003938
9 2	0.003764
10 2	0.004034
11 2	0.004341
12 2	0.004113
13 2	0.004010
14 2	0.004125
15 2	0.004215
16 2	0.002387
17 2	0.004876
18 2	0.002537
19 2	0.005916
20 2	0.002880
21 2	0.003355
22 2	0.003403
23 2	0.003980
24 2	0.004251
25 2	0.005014
26 2	0.000000
27 2	0.005087
28 2	0.005177
29 2	0.005513
30 2	0.000000
31 2	0.005748
32 2	0.006133
33 2	0.000000
34 2	0.005910
35 2	0.006235
36 2	0.000000
37 2	0.006379
38 2	0.000000
39 2	0.006181
40 2	0.006560
41 2	0.000000
42 2	0.007221
43 2	0.000000
44 2	0.007564
45 2	0.000000
46 2	0.008063
47 2	0.000000
48 2	0.008069
49 2	0.000000
50 2	0.008580
51 2	0.000000
52 2	0.000000
53 2	0.009049
54 2	0.000000
55 2	0.009440
56 2	0.000000
57 2	0.000000
58 2	0.010077
59 2	0.000000
60 2	0.010985
61 2	0.000000
62 2	0.000000
63 2	0.011754
64 2	0.000000
65 2	0.000000
66 2	0.011676
67 2	0.000000
68 2	0.000000
69 2	0.000000
70 2	0.012933
71 2	0.000000
72 2	0.000000
73 2	0.013558
74 2	0.000000
75 2	0.000000
76 2	0.000000
77 2	0.014117
78 2	0.000000
79 2	0.000000
80 2	0.000000
81 2	0.015127
82 2	0.000000
83 2	0.000000
84 2	0.000000
85 2	0.015969
86 2	0.000000
87 2	0.000000
88 2	0.000000
89 2	0.016961
90 2	0.000000
91 2	0.000000
92 2	0.000000
93 2	0.000000
94 2	0.017761
95 2	0.000000
96 2	0.000000
97 2	0.000000
98 2	0.000000
99 2	0.019306
100 2	0.000000
101 2	0.000000
102 2	0.000000
103 2	0.000000
104 2	0.020016
105 2	0.000000
106 2	0.000000
107 2	0.000000
108 2	0.000000
109 2	0.019330
110 2	0.000000
111 2	0.000000
112 2	0.000000
113 2	0.000000
114 2	0.019685
115 2	0.000000
116 2	0.000000
117 2	0.000000
118 2	0.000000
119 2	0.020244
120 2	0.000000
121 2	0.000000
122 2	0.000000
123 2	0.000000
124 2	0.020100
125 2	0.000000
126 2	0.000000
127 2	0.000000
128 2	0.000000
129 2	0.020839
130 2	0.000000
131 2	0.000000
132 2	0.000000
133 2	0.000000
134 2	0.000000
135 2	0.021603
136 2	0.000000
137 2	0.000000
138 2	0.000000
139 2	0.000000
140 2	0.022649
141 2	0.000000
142 2	0.000000
143 2	0.000000
144 2	0.000000
145 2	0.000000
146 2	0.021320
147 2	0.000000
148 2	0.000000
149 2	0.000000
150 2	0.000000
151 2	0.020875
152 2	0.000000
153 2	0.000000
154 2	0.000000
155 2	0.000000
156 2	0.019793
157 2	0.000000
158 2	0.000000
159 2	0.000000
160 2	0.000000
161 2	0.018717
162 2	0.000000
163 2	0.000000
164 2	0.000000
165 2	0.016847
166 2	0.000000
167 2	0.000000
168 2	0.000000
169 2	0.016306
170 2	0.000000
171 2	0.000000
172 2	0.000000
173 2	0.014863
174 2	0.000000
175 2	0.000000
176 2	0.000000
177 2	0.013943
178 2	0.000000
179 2	0.000000
180 2	0.013630
181 2	0.000000
182 2	0.000000
183 2	0.000000
184 2	0.014719
185 2	0.000000
186 2	0.000000
187 2	0.000000
188 2	0.014454
189 2	0.000000
190 2	0.000000
191 2	0.014033
192 2	0.000000
193 2	0.000000
194 2	0.000000
195 2	0.013137
196 2	0.000000
197 2	0.000000
198 2	0.012783
199 2	0.000000
200 2	0.000000
201 2	0.012266
202 2	0.000000
203 2	0.000000
204 2	0.011448
205 2	0.000000
206 2	0.000000
207 2	0.010426
208 2	0.000000
209 2	0.009127
210 2	0.000000
211 2	0.008622
212 2	0.000000
213 2	0.007437
214 2	0.000000
215 2	0.006752
216 2	0.006524
217 2	0.000000
218 2	0.006043
219 2	0.005267
220 2	0.000000
221 2	0.004738
222 2	0.004101
223 2	0.007161
224 2	0.003812
225 2	0.003698
226 2	0.003511
227 2	0.003427
228 2	0.002976
229 2	0.005363
230 2	0.004119
231 2	0.003692
232 2	0.004010
233 2	0.003932
234 2	0.003848
235 2	0.003421
236 2	0.005063
237 2	0.003084
238 2	0.004732
239 2	0.002988
240 2	0.004497
241 2	0.003133
242 2	0.004263
243 2	0.004010
244 2	0.004137
245 2	0.003307
246 2	0.004846
247 2	0.003686
248 2	0.003583
249 2	0.003806
250 2	0.003890
251 2	0.003890
252 2	0.003824
253 2	0.004786
254 2	0.004527
255 2	0.000000
